Date,YNDX,POLY,TCSG,OZON,OKEY,MDMG,QIWI,HHRU,GLTR,GEMC,FIXP,FIVE,ETLN,AGRO,UPRO,SFIN,ENPG,ENRU,PHOR,TRNFP,TGKA,TATNP,FLOT,AFKS,SELG,SGZH,CHMF,SBERP,SBER,SMLT,RNFT,HYDR,RUAL,RTKMP,RTKM,FEES,ROSN,RENI,PLZL,PIKK,NVTK,NLMK,MTSS,MOEX,MAGN,CBOM,MTLRP,MTLR,MGNT,MVID,LKOH,LSRG,IRAO,DSKY,GMKN,GAZP,VTBR,BSPB,BELU,AFLT,ALRS,MSNG
2022-03-20,1995.025,860.646875,3008.140625,958.421875,26.839090909090906,605.8969696969697,446.1666666666667,1384.40625,330.40781250000003,807.4363636363636,316.25625,1143.78125,54.82666666666667,1042.6666666666665,1.4382903225806452,433.6193548387097,655.4814814814815,0.5213096774193549,6152.222222222223,122105.55555555556,0.006729870967741936,326.64444444444445,40.1541935483871,12.851481481481482,46.961290322580645,8.081290322580644,1285.1851851851852,134.7925925925926,135.4814814814815,2102.258064516129,78.63225806451612,0.6774555555555556,68.14333333333333,57.06774193548387,65.02148148148149,0.10732296296296295,352.4592592592592,38.564516129032256,12053.037037037036,503.51851851851853,1312.5481481481481,182.1851851851852,207.36296296296297,99.9737037037037,47.61962962962963,5.480074074074074,184.30967741935484,78.09161290322581,3419.6481481481483,228.11935483870968,5434.62962962963,464.5032258064516,2.4265185185185185,80.35333333333332,20702.88888888889,253.98999999999998,0.019164444444444442,56.99354838709678,2404.8387096774195,31.594814814814814,87.93962962962962,1.5779032258064516
2022-03-21,1997.8,861.675,3006.125,956.375,26.838181818181816,608.3272727272728,448.5,1377.25,329.01250000000005,811.6727272727272,317.45,1142.25,54.94,1050.4,1.4291290322580645,433.34193548387094,656.1111111111111,0.5160709677419355,6201.666666666666,121816.66666666667,0.0067023870967741934,327.23333333333335,39.92741935483871,12.861111111111112,47.06612903225806,8.096129032258064,1283.888888888889,134.94444444444446,135.67111111111112,2080.7258064516127,78.30322580645161,0.6784666666666667,68.495,56.99677419354839,65.14111111111112,0.10794222222222222,354.39444444444445,38.336451612903225,12114.777777777777,503.8888888888889,1320.3111111111111,182.38888888888889,206.92222222222222,100.16777777777777,47.617222222222225,5.493555555555555,182.67096774193547,77.86516129032258,3429.1111111111113,226.54193548387096,5457.222222222223,462.09032258064514,2.419888888888889,80.17999999999999,20774.666666666668,255.12,0.019123333333333332,56.55935483870968,2412.483870967742,31.371111111111112,88.30222222222223,1.572290322580645
2022-03-22,2000.575,862.703125,3004.109375,954.328125,26.837272727272726,610.7575757575758,450.8333333333333,1370.09375,327.6171875,815.9090909090909,318.64375,1140.71875,55.053333333333335,1058.1333333333332,1.419967741935484,433.06451612903226,656.7407407407408,0.5108322580645162,6251.111111111111,121527.77777777778,0.006674903225806452,327.8222222222222,39.700645161290325,12.870740740740741,47.170967741935485,8.110967741935484,1282.5925925925926,135.09629629629632,135.86074074074074,2059.1935483870966,77.97419354838709,0.6794777777777777,68.84666666666666,56.92580645161291,65.26074074074074,0.10856148148148148,356.3296296296296,38.108387096774194,12176.518518518518,504.25925925925924,1328.074074074074,182.59259259259258,206.48148148148147,100.36185185185185,47.614814814814814,5.507037037037037,181.03225806451613,77.63870967741936,3438.574074074074,224.96451612903226,5479.814814814815,459.6774193548387,2.413259259259259,80.00666666666666,20846.444444444445,256.25,0.019082222222222223,56.12516129032258,2420.1290322580644,31.147407407407407,88.66481481481482,1.5666774193548387
2022-03-23,2003.35,863.7312499999999,3002.09375,952.28125,26.836363636363636,613.1878787878788,453.1666666666667,1362.9375,326.221875,820.1454545454545,319.8375,1139.1875,55.166666666666664,1065.8666666666666,1.410806451612903,432.7870967741935,657.3703703703703,0.5055935483870968,6300.555555555556,121238.88888888889,0.0066474193548387095,328.4111111111111,39.47387096774194,12.880370370370372,47.2758064516129,8.125806451612902,1281.2962962962963,135.24814814814815,136.0503703703704,2037.6612903225807,77.64516129032258,0.6804888888888889,69.19833333333332,56.854838709677416,65.38037037037037,0.10918074074074073,358.2648148148148,37.880322580645164,12238.25925925926,504.6296296296296,1335.837037037037,182.7962962962963,206.04074074074074,100.55592592592592,47.61240740740741,5.520518518518518,179.39354838709676,77.41225806451612,3448.037037037037,223.38709677419354,5502.407407407407,457.26451612903224,2.4066296296296295,79.83333333333333,20918.222222222223,257.38,0.01904111111111111,55.69096774193549,2427.7741935483873,30.9237037037037,89.02740740740741,1.5610645161290322
2022-03-24,2006.125,864.759375,3000.078125,950.234375,26.835454545454542,615.6181818181818,455.5,1355.78125,324.8265625,824.3818181818182,321.03125,1137.65625,55.28,1073.6,1.4016451612903225,432.50967741935483,658.0,0.5003548387096775,6350.0,120950.0,0.006619935483870968,329.0,39.24709677419355,12.89,47.38064516129032,8.140645161290323,1280.0,135.4,136.24,2016.1290322580644,77.31612903225806,0.6815,69.55,56.78387096774193,65.5,0.1098,360.2,37.65225806451613,12300.0,505.0,1343.6,183.0,205.6,100.75,47.61,5.534,177.75483870967741,77.1858064516129,3457.5,221.80967741935484,5525.0,454.8516129032258,2.4,79.66,20990.0,258.51,0.019,55.256774193548395,2435.4193548387098,30.7,89.39,1.5554516129032256
2022-03-25,2008.9,865.7875,2998.0625,948.1875,26.834545454545452,618.0484848484849,457.83333333333337,1348.625,323.43125000000003,828.6181818181817,322.225,1136.125,55.39333333333333,1081.3333333333333,1.3924838709677418,432.2322580645161,606.5,0.4951161290322581,6951.0,116200.0,0.006592451612903226,318.5,39.020322580645164,12.603,47.48548387096774,8.15548387096774,1160.4,131.0,131.5,1994.5967741935483,76.98709677419355,0.6795,66.59,56.71290322580645,63.99,0.10506,365.1,37.424193548387095,12200.0,498.6,1400.0,173.0,190.6,96.57,43.8,5.397,176.11612903225804,76.95935483870967,3338.0,220.23225806451612,5206.0,452.43870967741935,2.2325,73.8,21070.0,227.0,0.0175,54.822580645161295,2443.064516129032,25.1,89.98,1.5498387096774193
2022-03-26,2011.675,866.815625,2996.046875,946.140625,26.833636363636362,620.4787878787879,460.1666666666667,1341.46875,322.03593750000005,832.8545454545454,323.41875,1134.59375,55.50666666666667,1089.0666666666666,1.3833225806451612,431.9548387096774,604.3333333333334,0.48987741935483875,7415.666666666667,114266.66666666667,0.006564967741935484,318.3333333333333,38.79354838709678,12.285333333333334,47.59032258064516,8.170322580645161,1124.8666666666668,129.64666666666668,129.33333333333334,1973.0645161290322,76.65806451612903,0.6631,66.03833333333334,56.64193548387097,64.06,0.10254,362.7166666666667,37.196129032258064,12128.333333333334,501.40000000000003,1393.0,169.83333333333334,188.66666666666666,95.54666666666667,43.276666666666664,5.367666666666667,174.4774193548387,76.73290322580645,3337.8333333333335,218.65483870967742,5176.666666666667,450.0258064516129,2.1823333333333332,73.77333333333333,20996.666666666668,224.2,0.017283333333333335,54.388387096774196,2450.7096774193546,25.353333333333335,88.82000000000001,1.5442258064516128
2022-03-27,2014.45,867.84375,2994.03125,944.09375,26.832727272727272,622.909090909091,462.5,1334.3125,320.640625,837.090909090909,324.6125,1133.0625,55.620000000000005,1096.8,1.3741612903225806,431.67741935483866,602.1666666666666,0.48463870967741934,7880.333333333333,112333.33333333333,0.006537483870967742,318.1666666666667,38.56677419354839,11.967666666666666,47.69516129032258,8.18516129032258,1089.3333333333333,128.29333333333332,127.16666666666667,1951.532258064516,76.32903225806452,0.6466999999999999,65.48666666666666,56.57096774193548,64.13,0.10002,360.3333333333333,36.96806451612903,12056.666666666666,504.2,1386.0,166.66666666666666,186.73333333333335,94.52333333333333,42.75333333333333,5.338333333333334,172.83870967741933,76.50645161290322,3337.6666666666665,217.0774193548387,5147.333333333333,447.61290322580646,2.1321666666666665,73.74666666666667,20923.333333333332,221.4,0.017066666666666667,53.9541935483871,2458.3548387096776,25.606666666666666,87.66,1.5386129032258065
2022-03-28,2017.225,868.8718749999999,2992.015625,942.046875,26.83181818181818,625.339393939394,464.83333333333337,1327.15625,319.2453125,841.3272727272727,325.80625,1131.53125,55.733333333333334,1104.5333333333333,1.365,431.4,600.0,0.4794,8345.0,110400.0,0.00651,318.0,38.34,11.65,47.8,8.2,1053.8,126.94,125.0,1930.0,76.0,0.6303,64.935,56.5,64.2,0.0975,357.95,36.74,11985.0,507.0,1379.0,163.5,184.8,93.5,42.23,5.309,171.2,76.28,3337.5,215.5,5118.0,445.2,2.082,73.72,20850.0,218.6,0.01685,53.52,2466.0,25.86,86.5,1.533
2022-03-29,2020.0,869.9,2990.0,940.0,26.83090909090909,627.769696969697,467.1666666666667,1320.0,317.85,845.5636363636363,327.0,1130.0,55.846666666666664,1112.2666666666667,1.37,417.2,590.5,0.457,8908.0,103950.0,0.00634,336.7,39.6,11.54,47.41,8.65,1013.8,130.8,128.77,2150.0,93.0,0.62,63.0,57.5,62.96,0.0925,370.0,37.31,10982.5,505.0,1470.0,158.02,174.7,88.42,41.8,5.509,187.0,82.9,3405.5,215.9,4922.0,452.8,1.989,73.0,20028.0,208.0,0.0165,52.65,2560.0,30.1,84.4,1.55
2022-03-30,2154.0,908.0,2980.0,1070.0,26.83,630.2,469.5,1580.0,359.1,849.8,358.0,1274.5,55.96,1120.0,1.464,417.0,679.0,0.4912,7950.0,108000.0,0.007022,351.8,43.19,12.5,47.62,8.85,1058.0,135.5,134.6,2436.0,101.8,0.6455,65.475,59.6,63.0,0.10356,387.0,43.13,12074.0,532.0,1444.0,167.0,233.0,92.0,43.0,5.616,196.0,93.2,3855.0,250.0,5140.0,523.8,2.497,80.98,20462.0,216.0,0.017155,54.79,2630.0,37.54,87.9,1.69
2022-03-31,2259.0,973.0,3318.5,1425.0,29.89,657.2,485.0,2280.0,391.5,890.1,400.0,1440.5,62.98,1083.0,1.661,450.0,782.0,0.567,8045.0,119300.0,0.007602,356.3,52.91,13.909,47.9,9.548,1100.0,145.9,143.69,3179.5,107.4,0.7135,68.0,65.1,66.6,0.11214,437.5,54.37,12727.0,596.0,1450.0,171.9,238.65,99.5,43.9,5.768,206.8,102.44,4155.0,272.2,5680.0,564.8,2.7255,87.5,20974.0,242.48,0.0198,62.26,2692.0,37.74,95.7,1.796
2022-04-01,2325.0,969.5,3499.5,1418.0,32.7,650.0,492.0,2299.0,408.55,860.7,480.0,1451.0,78.66,1077.0,1.782,470.0,787.0,0.5782,7400.0,121350.0,0.007962,368.1,58.57,13.89,47.99,9.628,1192.6,159.0,154.5,3149.5,107.8,0.7665,69.5,64.7,66.01,0.11458,450.0,52.36,12500.0,672.1,1390.0,173.2,235.0,111.45,45.6,5.83,211.7,103.0,4220.0,276.8,5601.0,588.0,2.88,89.56,21500.0,251.4,0.0225,64.39,2710.0,38.8,94.02,1.8165
2022-04-02,2311.6666666666665,971.3333333333334,3554.3333333333335,1411.0,32.60666666666667,651.2,487.5,2255.0,409.3833333333333,858.4666666666667,474.6666666666667,1438.8333333333333,78.92666666666666,1068.0,1.7873333333333334,467.1333333333333,791.1666666666666,0.5798,7309.666666666667,121533.33333333333,0.007830666666666666,366.6666666666667,58.163333333333334,13.961666666666668,48.0,9.595666666666666,1190.0666666666666,163.81666666666666,158.33333333333334,3086.3333333333335,108.86666666666666,0.7626666666666666,70.30666666666667,64.86666666666667,65.72333333333334,0.11418666666666667,447.96666666666664,51.82,12650.166666666666,664.1,1389.7333333333333,172.76666666666665,233.66666666666666,111.32333333333334,45.52,5.834666666666667,210.91666666666666,102.91,4237.833333333333,274.0,5586.333333333333,585.6666666666666,2.8741666666666665,89.82666666666667,21583.333333333332,251.9,0.023366666666666668,65.58666666666667,2736.6666666666665,39.5,94.24666666666667,1.8206666666666667
2022-04-03,2298.3333333333335,973.1666666666666,3609.1666666666665,1404.0,32.513333333333335,652.4,483.0,2211.0,410.2166666666667,856.2333333333333,469.3333333333333,1426.6666666666667,79.19333333333333,1059.0,1.7926666666666666,464.26666666666665,795.3333333333334,0.5814,7219.333333333333,121716.66666666667,0.007699333333333333,365.23333333333335,57.75666666666667,14.033333333333333,48.010000000000005,9.563333333333334,1187.5333333333333,168.63333333333333,162.16666666666666,3023.1666666666665,109.93333333333334,0.7588333333333334,71.11333333333333,65.03333333333333,65.43666666666667,0.11379333333333333,445.93333333333334,51.28,12800.333333333334,656.1,1389.4666666666667,172.33333333333334,232.33333333333334,111.19666666666666,45.44,5.839333333333333,210.13333333333333,102.82000000000001,4255.666666666667,271.2,5571.666666666667,583.3333333333334,2.868333333333333,90.09333333333333,21666.666666666668,252.4,0.024233333333333332,66.78333333333333,2763.3333333333335,40.199999999999996,94.47333333333333,1.8248333333333333
2022-04-04,2285.0,975.0,3664.0,1397.0,32.42,653.6,478.5,2167.0,411.05,854.0,464.0,1414.5,79.46,1050.0,1.798,461.4,799.5,0.583,7129.0,121900.0,0.007568,363.8,57.35,14.105,48.02,9.531,1185.0,173.45,166.0,2960.0,111.0,0.755,71.92,65.2,65.15,0.1134,443.9,50.74,12950.5,648.1,1389.2,171.9,231.0,111.07,45.36,5.844,209.35,102.73,4273.5,268.4,5557.0,581.0,2.8625,90.36,21750.0,252.9,0.0251,67.98,2790.0,40.9,94.7,1.829
2022-04-05,2158.4,955.1,3601.0,1298.0,30.2,616.9,458.5,2051.0,394.0,805.8,433.4,1300.0,73.84,1012.2,1.676,467.6,781.0,0.5438,6881.0,117950.0,0.007358,353.9,54.0,13.451,46.51,9.083,1093.0,159.99,154.1,2760.0,103.6,0.75,72.02,62.5,62.83,0.10868,419.0,48.98,13512.0,589.0,1298.0,162.5,218.0,103.65,42.85,5.609,194.5,97.44,4098.0,255.3,5314.0,550.6,2.705,84.5,20986.0,243.5,0.02308,62.21,2601.0,37.76,92.76,1.7635
2022-04-06,2070.8,940.1,3500.0,1215.0,28.3,590.2,438.5,1992.0,381.95,788.0,416.6,1325.0,72.04,1023.0,1.634,454.4,788.0,0.5208,7380.0,118000.0,0.00732,347.0,52.78,13.493,46.3,9.224,1061.8,149.79,141.6,2680.0,101.6,0.777,70.2,62.45,61.4,0.109,405.0,46.62,13450.0,567.1,1264.0,160.5,215.0,102.05,42.84,5.598,193.0,100.0,4120.0,244.2,5266.0,543.8,2.6385,84.08,21150.0,239.7,0.02195,61.11,2555.0,37.18,93.5,1.759
2022-04-07,2130.0,904.6,3470.0,1219.5,28.55,572.9,442.0,1910.0,384.9,740.0,416.7,1275.5,67.02,1001.2,1.627,450.0,779.0,0.608,7286.0,115400.0,0.007372,342.0,51.95,13.622,46.65,9.18,1066.0,152.7,147.5,2715.5,102.4,0.78,68.95,62.95,61.5,0.1093,408.5,45.72,13975.0,614.3,1263.0,160.52,216.5,103.18,43.71,5.63,193.7,103.45,4247.0,251.1,5280.0,547.4,2.675,85.88,21050.0,245.0,0.02281,62.5,2699.0,37.58,92.8,1.725
2022-04-08,2115.0,904.1,3274.5,1177.0,27.55,570.0,432.5,2163.0,383.0,765.1,427.0,1257.0,65.5,1006.0,1.613,450.4,761.5,0.5652,6960.0,114500.0,0.007388,339.2,51.03,13.213,45.95,8.97,1067.8,148.99,143.72,2660.5,100.4,0.78,68.75,64.15,64.41,0.10704,403.05,45.23,13636.0,600.0,1200.6,161.14,215.2,102.29,42.88,5.469,193.2,102.36,4335.0,249.7,5226.5,538.0,2.6955,84.28,21112.0,241.07,0.02236,62.19,2607.0,36.94,82.53,1.7855
2022-04-09,2109.0,911.0666666666667,3272.6666666666665,1160.1666666666667,27.516666666666666,564.5666666666667,431.6666666666667,2132.6666666666665,386.53333333333336,782.5333333333333,423.6666666666667,1249.3333333333333,67.9,1005.0666666666667,1.6,448.46666666666664,760.5,0.5608666666666667,6949.0,114866.66666666667,0.007368666666666667,339.5333333333333,51.35666666666667,13.208666666666666,47.36666666666667,8.931666666666667,1051.2,147.18666666666667,142.04333333333332,2640.3333333333335,100.2,0.7767333333333334,68.37666666666667,63.16666666666667,63.93666666666667,0.10624,406.7,45.22,13882.5,601.6666666666666,1180.9333333333332,159.82666666666665,214.04999999999998,101.78333333333333,42.553333333333335,5.432333333333333,195.54999999999998,105.23666666666666,4326.666666666667,249.79999999999998,5214.333333333333,535.4666666666667,2.6903333333333332,83.85333333333334,21076.666666666668,238.89666666666668,0.022073333333333334,62.02333333333333,2621.3333333333335,36.446666666666665,81.53666666666666,1.7803333333333333
2022-04-10,2103.0,918.0333333333333,3270.8333333333335,1143.3333333333333,27.483333333333334,559.1333333333333,430.8333333333333,2102.3333333333335,390.06666666666666,799.9666666666667,420.3333333333333,1241.6666666666667,70.3,1004.1333333333333,1.587,446.53333333333336,759.5,0.5565333333333333,6938.0,115233.33333333333,0.007349333333333333,339.8666666666667,51.68333333333333,13.204333333333333,48.78333333333334,8.893333333333334,1034.6,145.38333333333335,140.36666666666667,2620.1666666666665,100.0,0.7734666666666666,68.00333333333333,62.18333333333334,63.46333333333333,0.10543999999999999,410.35,45.21,14129.0,603.3333333333334,1161.2666666666667,158.51333333333332,212.9,101.27666666666667,42.22666666666667,5.395666666666667,197.9,108.11333333333333,4318.333333333333,249.9,5202.166666666667,532.9333333333333,2.685166666666667,83.42666666666666,21041.333333333332,236.72333333333333,0.021786666666666666,61.85666666666666,2635.6666666666665,35.95333333333333,80.54333333333334,1.7751666666666668
2022-04-11,2097.0,925.0,3269.0,1126.5,27.45,553.7,430.0,2072.0,393.6,817.4,417.0,1234.0,72.7,1003.2,1.574,444.6,758.5,0.5522,6927.0,115600.0,0.00733,340.2,52.01,13.2,50.2,8.855,1018.0,143.58,138.69,2600.0,99.8,0.7702,67.63,61.2,62.99,0.10464,414.0,45.2,14375.5,605.0,1141.6,157.2,211.75,100.77,41.9,5.359,200.25,110.99,4310.0,250.0,5190.0,530.4,2.68,83.0,21006.0,234.55,0.0215,61.69,2650.0,35.46,79.55,1.77
2022-04-12,2074.0,936.7,3217.0,1094.0,27.59,547.3,414.5,1991.0,381.85,779.0,413.0,1187.0,72.7,993.6,1.588,455.8,762.0,0.5348,6904.0,114100.0,0.00721,342.5,52.04,13.044,52.29,8.63,1035.6,139.5,135.38,2412.0,98.8,0.7915,69.52,61.9,62.28,0.10446,412.1,44.71,14392.5,596.7,1116.2,155.44,210.9,99.5,42.325,5.287,206.45,120.0,4297.5,245.1,5145.0,513.0,2.687,81.36,20990.0,236.3,0.02111,64.2,2600.0,34.06,78.46,1.72
2022-04-13,2088.0,918.7,3172.0,1103.0,27.19,538.0,412.5,2018.0,379.1,801.5,410.3,1148.0,72.0,955.0,1.548,451.0,751.0,0.5208,7289.0,113900.0,0.007182,343.1,51.62,13.2,51.28,8.598,1013.4,139.99,135.5,2414.0,98.6,0.781,68.63,61.75,62.15,0.1031,406.05,44.01,14051.0,601.7,1101.4,155.0,210.5,99.32,41.86,5.24,214.15,127.67,4256.5,243.0,5106.0,509.0,2.6725,80.5,20794.0,234.87,0.021135,62.03,2621.0,33.86,79.95,1.703
2022-04-14,1945.2,867.6,3010.0,1060.5,26.2,514.9,396.5,1889.0,359.7,855.4,390.1,1094.0,68.38,909.0,1.469,449.8,723.5,0.5112,6760.0,111600.0,0.00694,332.1,50.02,12.534,51.18,8.512,975.6,133.0,129.05,2250.0,93.8,0.7699,66.65,60.15,60.26,0.09974,391.0,43.07,13365.0,590.0,1013.0,150.2,205.8,93.5,39.905,5.099,202.65,120.1,4017.0,230.3,4879.5,480.2,2.4955,77.24,20004.0,222.11,0.019935,61.8,2556.0,32.74,77.31,1.6415
2022-04-15,1979.6,854.8,2993.0,1020.5,25.75,504.0,387.0,1860.0,352.9,809.3,387.6,1125.0,66.34,911.4,1.482,454.6,741.5,0.511,6820.0,111350.0,0.007018,327.9,48.65,12.668,51.56,8.895,971.0,132.9,130.88,2315.5,93.8,0.79,66.75,60.1,60.25,0.0999,390.5,42.46,13900.0,565.5,1056.0,155.22,207.35,93.65,39.8,5.139,203.35,122.78,4070.5,228.1,4893.0,485.8,2.55,77.72,20240.0,224.0,0.020125,60.75,2492.0,32.96,78.99,1.6305
2022-04-16,1946.4666666666667,854.7666666666667,2902.6666666666665,1006.0,25.653333333333332,505.6666666666667,383.5,1839.6666666666667,351.3,799.5333333333333,379.2666666666667,1127.3333333333333,65.85333333333334,900.4,1.4736666666666667,453.2,733.3333333333334,0.5086666666666667,6871.666666666667,110633.33333333333,0.007024666666666667,325.0,48.72,12.478666666666665,51.446666666666665,8.908,971.8666666666667,131.45000000000002,128.53666666666666,2277.6666666666665,92.53333333333333,0.7869,66.035,59.833333333333336,59.913333333333334,0.09938,388.6166666666667,41.99333333333333,13833.333333333334,559.1666666666666,1053.2666666666667,152.81333333333333,206.16666666666666,92.71666666666667,39.72666666666667,5.1306666666666665,201.9,121.70333333333333,4047.0,226.36666666666667,4778.333333333333,480.93333333333334,2.5166666666666666,77.01333333333334,20122.0,221.66333333333333,0.019758333333333333,59.69,2462.3333333333335,32.413333333333334,77.99666666666667,1.6253333333333333
2022-04-17,1913.3333333333333,854.7333333333333,2812.3333333333335,991.5,25.55666666666667,507.3333333333333,380.0,1819.3333333333333,349.7,789.7666666666667,370.93333333333334,1129.6666666666667,65.36666666666666,889.4,1.4653333333333334,451.8,725.1666666666666,0.5063333333333333,6923.333333333333,109916.66666666667,0.007031333333333333,322.09999999999997,48.79,12.289333333333333,51.333333333333336,8.921,972.7333333333333,130.0,126.19333333333333,2239.8333333333335,91.26666666666667,0.7837999999999999,65.32000000000001,59.56666666666666,59.57666666666667,0.09886,386.73333333333335,41.52666666666667,13766.666666666666,552.8333333333334,1050.5333333333333,150.40666666666667,204.98333333333335,91.78333333333333,39.65333333333333,5.122333333333334,200.45,120.62666666666667,4023.5,224.63333333333333,4663.666666666667,476.06666666666666,2.4833333333333334,76.30666666666666,20004.0,219.32666666666668,0.019391666666666668,58.63,2432.6666666666665,31.866666666666667,77.00333333333333,1.6201666666666668
2022-04-18,1880.2,854.7,2722.0,977.0,25.46,509.0,376.5,1799.0,348.1,780.0,362.6,1132.0,64.88,878.4,1.457,450.4,717.0,0.504,6975.0,109200.0,0.007038,319.2,48.86,12.1,51.22,8.934,973.6,128.55,123.85,2202.0,90.0,0.7807,64.605,59.3,59.24,0.09834,384.85,41.06,13700.0,546.5,1047.8,148.0,203.8,90.85,39.58,5.114,199.0,119.55,4000.0,222.9,4549.0,471.2,2.45,75.6,19886.0,216.99,0.019025,57.57,2403.0,31.32,76.01,1.615
2022-04-19,1857.6,840.0,2540.0,1017.5,24.86,481.1,358.0,1729.0,339.0,720.3,370.0,1094.5,66.72,905.6,1.427,441.4,695.5,0.5182,6949.0,107000.0,0.007222,308.1,46.32,12.143,51.19,8.82,1003.4,125.5,120.3,2120.5,88.6,0.7928,63.2,57.85,57.85,0.0962,385.0,40.77,13650.0,535.0,1011.0,149.16,201.8,89.1,39.8,4.962,199.25,117.61,4038.0,218.1,4485.0,458.0,2.4145,75.2,19676.0,220.72,0.018695,55.63,2311.0,30.52,76.71,1.7375
2022-04-20,1789.8,836.7,2590.0,1064.0,24.5,471.0,359.5,1795.0,337.45,763.5,394.4,1135.0,68.68,908.0,1.417,441.4,691.5,0.5122,7093.0,107050.0,0.007134,315.1,45.2,12.4,50.26,8.825,1045.0,125.05,121.5,2232.0,87.2,0.7921,63.2,58.55,58.11,0.09602,391.0,41.0,13848.0,540.0,1001.2,156.5,196.95,92.49,40.5,4.92,197.0,118.6,4300.0,217.1,4310.0,466.0,2.48,75.98,20590.0,218.92,0.019295,56.17,2334.0,32.5,79.0,1.678
2022-04-21,1646.0,832.6,2485.0,1053.0,26.07,492.0,355.5,1820.0,336.05,733.5,401.0,1153.0,66.18,916.6,1.396,445.0,700.5,0.508,7103.0,106600.0,0.007136,308.6,45.12,12.55,49.5,8.93,1045.0,123.12,118.65,2793.0,91.6,0.783,64.605,58.3,58.3,0.09492,388.0,40.51,13642.0,554.8,998.8,155.0,192.4,90.52,41.705,4.849,195.9,120.33,4197.5,222.0,3974.0,483.0,2.4345,75.18,20454.0,210.29,0.01898,55.58,2350.0,31.12,79.99,1.6365
2022-04-22,1692.0,775.0,2270.0,1000.0,25.27,480.0,352.5,1720.0,318.6,732.5,383.2,1107.5,62.32,870.0,1.389,444.6,688.0,0.5038,7000.0,108150.0,0.007116,310.4,44.23,12.3,50.0,8.77,1061.8,123.27,116.97,2400.0,103.2,0.7747,64.895,58.2,57.9,0.09448,397.35,40.33,13400.0,550.0,970.2,155.86,188.05,90.05,42.0,4.763,198.4,125.42,4170.0,227.7,3828.0,502.4,2.43,74.0,19700.0,208.0,0.01881,55.8,2292.0,30.62,80.11,1.652
2022-04-23,1634.9333333333334,750.0,2149.3333333333335,979.0,25.1,481.96666666666664,341.8333333333333,1653.3333333333333,317.23333333333335,706.9333333333333,382.23333333333335,1074.1666666666667,62.21333333333333,851.9333333333333,1.3773333333333333,442.53333333333336,675.6666666666666,0.49620000000000003,6953.0,107950.0,0.007100666666666667,313.3333333333333,43.589999999999996,12.259666666666668,49.50666666666667,8.726333333333333,1059.5333333333333,121.68333333333334,115.28,2409.3333333333335,99.60000000000001,0.7769666666666667,64.05,57.78333333333334,57.67,0.09401999999999999,394.40000000000003,40.086666666666666,13196.333333333334,550.0333333333333,969.2,154.83333333333334,187.03333333333333,89.36666666666666,41.833333333333336,4.72,195.26666666666668,124.36333333333333,4213.166666666667,224.46666666666667,3862.3333333333335,499.66666666666663,2.4116666666666666,73.22,19766.666666666668,207.45,0.018591666666666666,55.01333333333333,2264.6666666666665,30.086666666666666,79.95333333333333,1.6636666666666666
2022-04-24,1577.8666666666666,725.0,2028.6666666666667,958.0,24.93,483.93333333333334,331.1666666666667,1586.6666666666667,315.8666666666667,681.3666666666667,381.26666666666665,1040.8333333333333,62.10666666666667,833.8666666666667,1.3656666666666668,440.46666666666664,663.3333333333334,0.4886,6906.0,107750.0,0.007085333333333333,316.26666666666665,42.95,12.219333333333333,49.013333333333335,8.682666666666666,1057.2666666666667,120.09666666666666,113.59,2418.6666666666665,96.0,0.7792333333333333,63.205,57.36666666666667,57.44,0.09356,391.45,39.843333333333334,12992.666666666666,550.0666666666667,968.2,153.80666666666667,186.01666666666668,88.68333333333334,41.666666666666664,4.6770000000000005,192.13333333333333,123.30666666666667,4256.333333333333,221.23333333333332,3896.6666666666665,496.93333333333334,2.3933333333333335,72.44,19833.333333333332,206.9,0.018373333333333335,54.22666666666667,2237.3333333333335,29.553333333333335,79.79666666666667,1.6753333333333333
2022-04-25,1520.8,700.0,1908.0,937.0,24.76,485.9,320.5,1520.0,314.5,655.8,380.3,1007.5,62.0,815.8,1.354,438.4,651.0,0.481,6859.0,107550.0,0.00707,319.2,42.31,12.179,48.52,8.639,1055.0,118.51,111.9,2428.0,92.4,0.7815,62.36,56.95,57.21,0.0931,388.5,39.6,12789.0,550.1,967.2,152.78,185.0,88.0,41.5,4.634,189.0,122.25,4299.5,218.0,3931.0,494.2,2.375,71.66,19900.0,206.35,0.018155,53.44,2210.0,29.02,79.64,1.687
2022-04-26,1600.8,698.0,2073.0,937.5,24.88,464.5,318.5,1505.0,314.75,627.3,385.7,1015.5,59.0,814.2,1.4,442.8,702.5,0.496,7000.0,111050.0,0.00712,346.3,43.56,12.598,49.52,8.796,1069.8,125.45,122.36,2499.5,95.6,0.79,66.18,58.8,58.3,0.09646,391.0,40.26,13005.0,560.0,1049.0,157.98,196.35,90.8,42.475,5.099,201.4,126.0,4460.0,224.8,4292.0,503.4,2.46,74.32,20994.0,225.85,0.019125,55.65,2271.0,30.18,82.28,1.704
